,tissue,blood
k__Viruses.f__Baculoviridae.g__Betabaculovirus,0.0004554960686176566,8.342157527901042e-05
k__Viruses.f__Arenaviridae.g__Arenavirus,0.0005705072642292008,0.0007974720656390963
k__Viruses.o__Caudovirales.f__Myoviridae.g__P100virus,2.5480844414253117e-05,0.0001351667823776162
k__Viruses.o__Caudovirales.f__Myoviridae.g__Spounalikevirus,0.0008569823814755715,0.0004957196588093754
k__Viruses.f__Partitiviridae.g__Betapartitivirus,0.0006589770953535371,0.00040727587130768255
k__Viruses.f__Reoviridae.g__Cypovirus,0.0010685492663053808,0.0006094350068717856
k__Viruses.o__Tymovirales.f__Betaflexiviridae.g__Carlavirus,0.0008070894379295546,0.00022906098677511998
k__Viruses.o__Nidovirales.f__Coronaviridae.g__Alphacoronavirus,8.734652186895932e-05,0.00011485565364485626
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Iltovirus,0.0001228496120577642,4.086230758205399e-05
k__Viruses.f__Bromoviridae.g__Bromovirus,0.0005957217243286615,0.00034539447114203875
k__Viruses.f__Closteroviridae.g__Closterovirus,0.0002673590609986938,7.325755764675246e-05
k__Viruses.o__Caudovirales.f__Myoviridae.g__Viunalikevirus,0.0003426140299363492,0.0005845656145218222
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Phicbklikevirus,0.0015269608044441666,0.0
k__Viruses.f__Fuselloviridae.g__Alphafusellovirus,0.00011619904265360218,0.00017649355141153948
k__Viruses.f__Bunyaviridae.g__Orthobunyavirus,0.00044563438146885903,0.0002786875347632176
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Sapelovirus,0.0007638657239698604,0.00150746599368863
k__Viruses.f__Bunyaviridae.g__Tospovirus,0.0002918596323862505,0.0024347603495643542
k__Viruses.f__Mimiviridae.g__Cafeteriavirus,0.00042653791408010165,0.0008332980476489469
k__Viruses.f__Potyviridae.g__Potyvirus,0.0011110155398324551,0.0005003864957514363
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Muromegalovirus,0.00046964819237479765,0.0009873649752624866
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Salivirus,0.0013164473522036494,0.0016385702373327368
k__Viruses.o__Caudovirales.f__Podoviridae.g__N4likevirus,0.000540375339109753,0.000520425791028781
k__Viruses.f__Retroviridae.g__Lentivirus,0.00010654821393614083,0.0004727222371468321
k__Viruses.o__Picornavirales.f__Secoviridae.g__Fabavirus,0.0008543205216343231,0.0006801337823883015
k__Viruses.f__Polydnaviridae.g__Bracovirus,0.0,0.0
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Rhadinovirus,0.0001985815995838503,0.0005749625325651104
k__Viruses.f__Luteoviridae.g__Polerovirus,0.00035932925505322775,0.00013907915227707185
k__Viruses.f__Flaviviridae.g__Pestivirus,0.0009863923248744654,0.00024235681343077488
k__Viruses.f__Poxviridae.g__Betaentomopoxvirus,0.0003138528962396717,0.002224340683442333
k__Viruses.o__Herpesvirales.f__Alloherpesviridae.g__Cyprinivirus,0.003001345281896223,0.0002346061196867648
k__Viruses.o__Mononegavirales.f__Nyamiviridae.g__Nyavirus,0.0005125913572598628,0.0002211361254091488
k__Viruses.f__Retroviridae.g__Betaretrovirus,0.0003555670512921464,0.00020334122458787003
k__Viruses.f__Microviridae.g__Microvirus,0.0007212624888659609,0.0011494958208361802
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Andromedalikevirus,0.0007336265473094626,0.0009118419441030922
k__Viruses.f__Iridoviridae.g__Lymphocystivirus,0.0001181155199195905,0.0005128130189961045
k__Viruses.f__Caliciviridae.g__Vesivirus,6.158603583349974e-05,0.0007469863794465358
k__Viruses.f__Poxviridae.g__Avipoxvirus,0.0006231644071539951,0.0012660717266550453
k__Viruses.o__Mononegavirales.f__Paramyxoviridae.g__Rubulavirus,0.0011207046721406623,0.0003854703318240741
k__Viruses.f__Chrysoviridae.g__Chrysovirus,0.0003951012268992032,0.00016334046855753448
k__Viruses.g__Emaravirus,0.00081649193857201,0.0010408794889913218
k__Viruses.f__Astroviridae.g__Avastrovirus,0.0010081904161097456,0.0013340755494391354
k__Viruses.o__Picornavirales.f__Secoviridae.g__Cheravirus,0.00021351901535818902,0.0006806658117402386
k__Viruses.o__Ligamenvirales.f__Rudiviridae.g__Rudivirus,0.00027893184505540294,0.0005534255363649144
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Varicellovirus,0.0012856699470539194,0.001337578355567884
k__Viruses.f__Polyomaviridae.g__Polyomavirus,0.00042037771758724385,0.0007531073384855317
k__Viruses.o__Herpesvirales.f__Alloherpesviridae.g__Batrachovirus,0.0003487897056144219,0.0009944532017279073
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Enterovirus,0.00016599678009610402,0.00012243083723361873
k__Viruses.o__Picornavirales.f__Secoviridae.g__Waikavirus,0.00024179989329605112,0.0014584476047260007
k__Viruses.o__Caudovirales.f__Myoviridae.g__T4likevirus,0.0006202365223531538,0.00012553205625342667
k__Viruses.f__Poxviridae.g__Yatapoxvirus,0.0008892406580424131,0.0014317308886671143
k__Viruses.f__Adenoviridae.g__Mastadenovirus,0.0,0.0004405174920118624
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Cytomegalovirus,0.002049012099692214,0.00016929643424924118
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Kobuvirus,0.002767812755964848,0.003207451796566577
k__Viruses.o__Caudovirales.f__Podoviridae.g__T7likevirus,0.001166569739039792,0.0007457732811575997
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Roseolovirus,0.00030847766362448114,0.0005359926273323746
k__Viruses.f__Adenoviridae.g__Aviadenovirus,0.0021239645046975423,3.124090039941592e-05
k__Viruses.f__Iridoviridae.g__Ranavirus,0.00021412913439970095,0.0003282620763831206
k__Viruses.f__Closteroviridae.g__Ampelovirus,7.674065605970817e-05,5.227508167981513e-05
k__Viruses.f__Orthomyxoviridae.g__Isavirus,0.00035374414556443466,0.0012471107942195658
k__Viruses.f__Poxviridae.g__Orthopoxvirus,0.0005588044864332176,0.0017529239739584325
k__Viruses.f__Papillomaviridae.g__Gammapapillomavirus,0.00029655518514535634,0.0005040147406346766
k__Viruses.f__Phycodnaviridae.g__Prymnesiovirus,0.0006628059057925486,0.0
k__Viruses.f__Bunyaviridae.g__Hantavirus,0.00018040315405683547,9.740014519744083e-05
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Senecavirus,0.0001033523415192425,0.0014627902938547119
k__Viruses.o__Caudovirales.f__Siphoviridae.g__L5likevirus,0.0003603181438393472,0.0006652770305773586
k__Viruses.o__Picornavirales.f__Dicistroviridae.g__Cripavirus,0.00016929140431520763,0.0016308312737865472
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Tunalikevirus,0.0007674653209066554,0.0006729723972537106
k__Viruses.f__Hytrosaviridae.g__Muscavirus,1.860847911817459e-05,0.00037586016101407056
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Macavirus,0.002316513462206569,7.914705798238951e-05
k__Viruses.f__Closteroviridae.g__Crinivirus,0.00019099533265910074,0.0005392174275466456
k__Viruses.f__Papillomaviridae.g__Lambdapapillomavirus,0.000229680888091811,6.235688578836132e-05
k__Viruses.f__Papillomaviridae.g__Alphapapillomavirus,0.0014952748684109532,0.001116164615849234
k__Viruses.f__Partitiviridae.g__Alphapartitivirus,0.00027600143325287905,0.0009735665748537925
k__Viruses.f__Mimiviridae.g__Mimivirus,0.0,9.239749879685961e-05
k__Viruses.o__Herpesvirales.f__Malacoherpesviridae.g__Ostreavirus,0.0,0.0004806635284629405
k__Viruses.o__Tymovirales.f__Alphaflexiviridae.g__Potexvirus,0.0006687178086650286,0.0013800270652223688
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Sfi21dtunalikevirus,5.494249230400954e-05,0.0
k__Viruses.f__Retroviridae.g__Gammaretrovirus,0.0005324431651132258,0.0009263055310145086
k__Viruses.f__Circoviridae.g__Circovirus,0.00018040315405683547,0.0006528772876335129
k__Viruses.o__Tymovirales.f__Betaflexiviridae.g__Foveavirus,0.00033816561940332916,0.00013890709928358495
k__Viruses.o__Picornavirales.f__Secoviridae.g__Nepovirus,0.0012613891854625831,0.0007765329108012473
k__Viruses.o__Picornavirales.f__Iflaviridae.g__Iflavirus,0.0015678455848411512,0.0010855500823147232
k__Viruses.f__Iridoviridae.g__Iridovirus,0.0008420690429146603,0.000902399548037034
k__Viruses.f__Flaviviridae.g__Flavivirus,0.0005357211368324902,0.0006150228037841741
