,tissue,blood
k__Viruses.o__Caudovirales.f__Myoviridae.g__Spounalikevirus,0.0008702869328588822,0.001042334639589155
k__Viruses.f__Partitiviridae.g__Betapartitivirus,0.0007826314923554798,0.0
k__Viruses.f__Reoviridae.g__Cypovirus,0.00011798553216613907,0.0015852611142637594
k__Viruses.o__Tymovirales.f__Betaflexiviridae.g__Carlavirus,0.0006207625417316762,0.0
k__Viruses.o__Nidovirales.f__Coronaviridae.g__Alphacoronavirus,0.0005866304676106029,0.002217979266663641
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Iltovirus,0.0005093547927792544,0.0027419961192094154
k__Viruses.f__Bromoviridae.g__Bromovirus,0.0013314127090667501,0.00018481302706459073
k__Viruses.f__Closteroviridae.g__Closterovirus,0.00024224756051217334,0.0029523962814295927
k__Viruses.o__Caudovirales.f__Myoviridae.g__Viunalikevirus,0.0006865419411162105,0.001079744331631281
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Phicbklikevirus,0.0003415045859736812,0.0
k__Viruses.f__Fuselloviridae.g__Alphafusellovirus,4.5664327239555686e-05,0.0
k__Viruses.f__Bunyaviridae.g__Orthobunyavirus,0.00027411926540970243,0.0
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Sapelovirus,0.001019760733557313,0.0016361872145108903
k__Viruses.f__Bunyaviridae.g__Tospovirus,0.0003686973897127888,0.0013105761641673253
k__Viruses.f__Mimiviridae.g__Cafeteriavirus,0.00030579061383885893,0.002927503156209989
k__Viruses.f__Potyviridae.g__Potyvirus,0.0007483187611345489,0.0
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Muromegalovirus,0.0009449753704763248,0.0
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Salivirus,0.0005844417480245149,0.0
k__Viruses.o__Caudovirales.f__Podoviridae.g__N4likevirus,0.00013610206757067644,0.0004270833333333332
k__Viruses.f__Retroviridae.g__Lentivirus,0.0017124196345202844,0.0005509068690265117
k__Viruses.o__Picornavirales.f__Secoviridae.g__Fabavirus,0.00022463481352992567,0.0
k__Viruses.f__Polydnaviridae.g__Bracovirus,0.0014187098601774366,0.001164232730644414
