,tissue,blood
k__Viruses.f__Partitiviridae.g__Betapartitivirus,0.001645192697078717,0.00045383546672048467
k__Viruses.f__Reoviridae.g__Cypovirus,0.0002294931579735104,0.0
k__Viruses.o__Tymovirales.f__Betaflexiviridae.g__Carlavirus,0.0004192441457766565,0.0
k__Viruses.o__Nidovirales.f__Coronaviridae.g__Alphacoronavirus,0.0004227484088284867,7.556160748962412e-05
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Iltovirus,0.000528624222124627,0.0005036045218068468
k__Viruses.f__Bromoviridae.g__Bromovirus,0.002164703912939335,0.0
k__Viruses.f__Closteroviridae.g__Closterovirus,0.0001430322658159048,0.0004269427571142166
k__Viruses.o__Caudovirales.f__Myoviridae.g__Viunalikevirus,0.0006932381166815245,0.00015505787950539476
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Phicbklikevirus,0.0001402992464997401,0.0
k__Viruses.f__Fuselloviridae.g__Alphafusellovirus,0.00017925333180883896,0.0004240779035716061
k__Viruses.f__Bunyaviridae.g__Orthobunyavirus,0.0002602378770990799,0.00017743697249499588
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Sapelovirus,0.00043270993310415485,0.0
k__Viruses.f__Bunyaviridae.g__Tospovirus,0.0004103347727438424,0.001218877740616872
k__Viruses.f__Mimiviridae.g__Cafeteriavirus,0.00018742444018757985,0.0
k__Viruses.f__Potyviridae.g__Potyvirus,0.0002574738131574145,0.0
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Muromegalovirus,0.00027112278033951777,0.0008034489515970981
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Salivirus,0.00038547197984575377,0.0
k__Viruses.o__Caudovirales.f__Podoviridae.g__N4likevirus,0.00047983457637940856,0.0
k__Viruses.f__Retroviridae.g__Lentivirus,0.00042849592454413546,0.00010423361583421301
k__Viruses.o__Picornavirales.f__Secoviridae.g__Fabavirus,0.00045570612544678626,0.0
k__Viruses.f__Polydnaviridae.g__Bracovirus,0.002644760000285636,0.0
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Rhadinovirus,0.0002572241163677555,0.0003461161022216376
k__Viruses.f__Luteoviridae.g__Polerovirus,0.0004122419820610643,3.811042540577088e-05
k__Viruses.f__Flaviviridae.g__Pestivirus,0.00047972861717185606,0.0
k__Viruses.f__Poxviridae.g__Betaentomopoxvirus,0.0018268810094634522,0.0
k__Viruses.o__Herpesvirales.f__Alloherpesviridae.g__Cyprinivirus,0.010802601048713067,0.0
k__Viruses.o__Mononegavirales.f__Nyamiviridae.g__Nyavirus,0.0006859394648370126,0.0017090498751070337
