,tissue,blood
k__Viruses.o__Caudovirales.f__Siphoviridae.g__L5likevirus,0.008007838518705054,0.00028958212938256313
k__Viruses.o__Picornavirales.f__Dicistroviridae.g__Cripavirus,0.0009043675559235166,0.002122248201770951
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Tunalikevirus,0.00033388602787295897,0.0
k__Viruses.f__Hytrosaviridae.g__Muscavirus,0.0008197680819824611,0.0
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Macavirus,0.0003702239524728678,0.0002820819609174698
k__Viruses.f__Closteroviridae.g__Crinivirus,0.0005236365143968117,0.0003217781537693033
k__Viruses.f__Papillomaviridae.g__Lambdapapillomavirus,0.00029786293859394944,0.0002133745916409739
k__Viruses.f__Papillomaviridae.g__Alphapapillomavirus,0.00022207964824599052,0.00019349856270468933
k__Viruses.f__Partitiviridae.g__Alphapartitivirus,6.210610134920694e-05,0.00045973425229459114
k__Viruses.f__Mimiviridae.g__Mimivirus,0.003463658628337965,7.512290629421165e-05
k__Viruses.o__Herpesvirales.f__Malacoherpesviridae.g__Ostreavirus,0.000561186214857873,0.0
k__Viruses.o__Tymovirales.f__Alphaflexiviridae.g__Potexvirus,0.0003711407049537805,0.0
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Sfi21dtunalikevirus,0.0003222954690937877,0.00023295171727227476
k__Viruses.f__Retroviridae.g__Gammaretrovirus,0.00018016143983205245,0.0020737008244088697
k__Viruses.f__Circoviridae.g__Circovirus,0.0014393645064388239,0.000247602664519435
k__Viruses.o__Tymovirales.f__Betaflexiviridae.g__Foveavirus,0.0004293546858374763,0.0
k__Viruses.o__Picornavirales.f__Secoviridae.g__Nepovirus,0.0007710702514412515,0.0
k__Viruses.o__Picornavirales.f__Iflaviridae.g__Iflavirus,0.00017275714306808638,0.0
k__Viruses.f__Iridoviridae.g__Iridovirus,0.0009886193449832675,0.0007295768548965486
k__Viruses.f__Flaviviridae.g__Flavivirus,8.62881156419933e-05,0.0008385219668315478
k__Viruses.f__Astroviridae.g__Mamastrovirus,7.668042790465846e-05,0.0
k__Viruses.f__Virgaviridae.g__Pecluvirus,0.0007139478195729632,0.0
k__Viruses.g__Bacilladnavirus,0.0015216561985785656,0.003451980423467237
k__Viruses.f__Bromoviridae.g__Cucumovirus,0.00026874636088017307,0.0
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Lymphocryptovirus,0.004743313512629181,0.0005606306709063077
k__Viruses.f__Nimaviridae.g__Whispovirus,0.0006675800356137035,0.00032054901620119023
k__Viruses.f__Hytrosaviridae.g__Glossinavirus,0.0006594135859078501,0.0003989054423837034
k__Viruses.f__Virgaviridae.g__Hordeivirus,0.000378621074777844,0.0
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Skunalikevirus,0.0014827670447152296,0.00026023116427926606
k__Viruses.o__Caudovirales.f__Myoviridae.g__Cp220likevirus,0.000672607030862069,0.0021526286482777142
k__Viruses.o__Caudovirales.f__Myoviridae.g__Phikzlikevirus,0.00012043153671212797,0.0011609720587448776
k__Viruses.f__Endornaviridae.g__Endornavirus,0.0022711165069269315,0.0006404119208909161
k__Viruses.f__Orthomyxoviridae.g__Influenzavirus_C,0.000497250285866793,0.0
k__Viruses.f__Poxviridae.g__Leporipoxvirus,0.00017015071506526212,0.0006458848210731157
k__Viruses.o__Caudovirales.f__Podoviridae.g__Phi29likevirus,0.001221117872170995,0.0
k__Viruses.f__Caulimoviridae.g__Cavemovirus,0.00031347730789768076,0.0
k__Viruses.f__Anelloviridae.g__Betatorquevirus,0.0003334902559967075,0.00010350631136044889
k__Viruses.f__Caulimoviridae.g__Caulimovirus,0.0005729573704629961,0.0
k__Viruses.o__Caudovirales.f__Myoviridae.g__Pbunalikevirus,0.0009536526321325236,0.0
k__Viruses.f__Reoviridae.g__Phytoreovirus,0.0005076157810075441,0.0
k__Viruses.f__Bromoviridae.g__Alfamovirus,0.0006365048361021406,0.0018176909558728848
k__Viruses.o__Caudovirales.f__Podoviridae.g__Sp6likevirus,0.00032128228196030714,0.0003139483686808854
k__Viruses.f__Sphaerolipoviridae.g__Gammasphaerolipovirus,0.0013156399047043457,0.0
k__Viruses.f__Flaviviridae.g__Pegivirus,0.00046869862593196677,0.0002333987988500839
k__Viruses.o__Mononegavirales.f__Rhabdoviridae.g__Vesiculovirus,0.0015316679457872259,0.0006614602646392847
k__Viruses.o__Mononegavirales.f__Rhabdoviridae.g__Lyssavirus,0.00063133785431571,0.0
k__Viruses.f__Hepadnaviridae.g__Orthohepadnavirus,0.0005714642395974373,0.005979560725075661
k__Viruses.o__Tymovirales.f__Alphaflexiviridae.g__Allexivirus,0.00018315333244117835,0.000647173321777271
k__Viruses.f__Parvoviridae.g__Ambidensovirus,0.0008934732777883636,0.0
k__Viruses.o__Picornavirales.f__Secoviridae.g__Comovirus,0.0013310514566193343,0.0
k__Viruses.g__Polemovirus,0.00029651988518197787,0.0
k__Viruses.f__Leviviridae.g__Levivirus,4.953590508430966e-05,0.0
k__Viruses.o__Caudovirales.f__Podoviridae.g__Phieco32likevirus,0.0012481410479752682,0.00023414634146341464
k__Viruses.f__Reoviridae.g__Aquareovirus,0.0006619486321856584,0.0020278787531843047
k__Viruses.f__Bromoviridae.g__Ilarvirus,0.0004211188040264676,0.0004944168054817961
k__Viruses.f__Narnaviridae.g__Narnavirus,0.0016042019961202234,0.0
k__Viruses.f__Totiviridae.g__Totivirus,0.000579851710664871,0.0
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Chilikevirus,0.001214141992189166,0.0006571133008213794
k__Viruses.f__Potyviridae.g__Tritimovirus,0.001400104947348452,0.0
k__Viroids.f__Pospiviroidae.g__Coleviroid,0.00012695944984444547,0.0
k__Viruses.f__Papillomaviridae.g__Dyopipapillomavirus,0.0015779071708776405,0.0013655957618085933
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Halomonadaceae.g__Cobetia,0.0018700002233424298,0.000670735444312568
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermoanaerobacteraceae.g__Ammonifex,8.072580239147863e-05,0.0002268326417704009
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Tsukamurellaceae.g__Tsukamurella,0.00025416330602541113,0.0020431489269293647
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Cryomorphaceae.g__Owenweeksia,0.0001587401734753816,0.0
k__Bacteria.o__Haloplasmatales.f__Haloplasmataceae.g__Haloplasma,0.00036350174561640533,0.0004245024461907774
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfobacterales.f__Desulfobacteraceae.g__Desulfosarcina,0.0007763685047871098,0.0010061074661021586
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Siccibacter,0.00017007378508594604,0.00031051893408134675
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Acetobacteraceae.g__Asaia,0.00020072237366458012,0.0
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhodobiaceae.g__Parvibaculum,0.0026281196399029895,0.00010350631136044889
k__Bacteria.p__Cyanobacteria.o__Chroococcales.g__Neosynechococcus,9.897998259238188e-05,0.0
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Zymomonas,0.00019702289829836802,0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Rhodocyclales.f__Rhodocyclaceae.g__Sulfuritalea,5.588445860410299e-05,0.0010195532645720748
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Pseudonocardiales.f__Pseudonocardiaceae.g__Kutzneria,0.0004197606301007433,0.0
