,tissue,blood
k__Viruses.o__Caudovirales.f__Myoviridae.g__P100virus,0.00013680510686987492,0.00015525946704067337
k__Viruses.o__Caudovirales.f__Myoviridae.g__Spounalikevirus,0.00048306090024741893,0.0
k__Viruses.f__Partitiviridae.g__Betapartitivirus,0.0008195161802413887,0.0003415251823154834
k__Viruses.f__Reoviridae.g__Cypovirus,0.0004902674450072913,0.0
k__Viruses.o__Tymovirales.f__Betaflexiviridae.g__Carlavirus,0.0006555328580467309,0.000576264008856177
k__Viruses.o__Nidovirales.f__Coronaviridae.g__Alphacoronavirus,0.00028118047245643136,0.0001910086186815748
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Iltovirus,0.00025788683093196205,0.00021535917513739597
k__Viruses.f__Bromoviridae.g__Bromovirus,0.0006133397595482291,0.001226980149508547
k__Viruses.f__Closteroviridae.g__Closterovirus,0.0003484622379031048,0.00019409106743769605
k__Viruses.o__Caudovirales.f__Myoviridae.g__Viunalikevirus,0.00017408391546730004,0.0
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Phicbklikevirus,0.0004453642396573812,0.0004169491525423728
k__Viruses.f__Fuselloviridae.g__Alphafusellovirus,0.0,0.0
k__Viruses.f__Bunyaviridae.g__Orthobunyavirus,7.231396050336571e-05,0.0012006238222552002
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Sapelovirus,0.0023675553874402595,0.0009300281294302759
k__Viruses.f__Bunyaviridae.g__Tospovirus,0.0010311119792240848,0.00047193026380636745
k__Viruses.f__Mimiviridae.g__Cafeteriavirus,0.0001271862622633225,0.0
k__Viruses.f__Potyviridae.g__Potyvirus,0.0006299291638013498,0.0008643679420234036
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Muromegalovirus,0.0004127110388802742,0.004889357694534638
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Salivirus,0.0011752127083124208,0.0017932052133721287
k__Viruses.o__Caudovirales.f__Podoviridae.g__N4likevirus,0.00016842329394209686,0.00020735617394430182
k__Viruses.f__Retroviridae.g__Lentivirus,0.0003108971856846527,0.0007357928156017232
k__Viruses.o__Picornavirales.f__Secoviridae.g__Fabavirus,0.00018234520835901818,0.0
k__Viruses.f__Polydnaviridae.g__Bracovirus,0.0001828735603397084,0.0007457411276191167
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Rhadinovirus,0.0006467960106526282,0.0
k__Viruses.f__Luteoviridae.g__Polerovirus,0.0002759840571413231,0.0008200607244441936
k__Viruses.f__Flaviviridae.g__Pestivirus,0.0007105157912952622,0.0014585413668838478
k__Viruses.f__Poxviridae.g__Betaentomopoxvirus,0.0005227105936797764,0.0016145113208289553
k__Viruses.o__Herpesvirales.f__Alloherpesviridae.g__Cyprinivirus,0.00019947811269984547,0.0
k__Viruses.o__Mononegavirales.f__Nyamiviridae.g__Nyavirus,0.0004554654804216754,0.0016957084903930723
k__Viruses.f__Retroviridae.g__Betaretrovirus,0.00019110598294798942,0.0003767979986734164
k__Viruses.f__Microviridae.g__Microvirus,0.0011764660509548074,0.0
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Andromedalikevirus,0.00036758708629874924,0.00023539825125892613
k__Viruses.f__Iridoviridae.g__Lymphocystivirus,0.00030510132986878334,0.000531547104580812
k__Viruses.f__Caliciviridae.g__Vesivirus,0.0014445820937078115,0.00011581920903954797
k__Viruses.f__Poxviridae.g__Avipoxvirus,0.0003397537962213066,0.00256980219936013
k__Viruses.o__Mononegavirales.f__Paramyxoviridae.g__Rubulavirus,0.00042917505234503175,0.0
k__Viruses.f__Chrysoviridae.g__Chrysovirus,0.0005984302591805883,0.0019668112160253406
k__Viruses.g__Emaravirus,0.0010400826553954108,0.0006762091427213729
k__Viruses.f__Astroviridae.g__Avastrovirus,0.0005947407853216094,0.001555023254956516
k__Viruses.o__Picornavirales.f__Secoviridae.g__Cheravirus,0.0004558122838841748,0.0
k__Viruses.o__Ligamenvirales.f__Rudiviridae.g__Rudivirus,0.0005716016566805655,0.00025874710113202277
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Varicellovirus,0.0004894470754366456,0.004493952249361447
k__Viruses.f__Polyomaviridae.g__Polyomavirus,0.0007739988063874028,0.0003319987102127539
k__Viruses.o__Herpesvirales.f__Alloherpesviridae.g__Batrachovirus,0.00016941252606096822,0.0
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Enterovirus,0.0009130332673348801,0.0001754297439084408
k__Viruses.o__Picornavirales.f__Secoviridae.g__Waikavirus,0.00033651999887954204,0.001216909901366326
k__Viruses.o__Caudovirales.f__Myoviridae.g__T4likevirus,0.0013161117140842492,0.0035716118848002952
k__Viruses.f__Poxviridae.g__Yatapoxvirus,0.00014444794212542338,0.0
k__Viruses.f__Adenoviridae.g__Mastadenovirus,0.0002372648618246618,0.00012435547467394602
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Cytomegalovirus,0.000633670436650691,0.0013381085975761253
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Kobuvirus,0.0009903184541336654,0.00012069999454832907
k__Viruses.o__Caudovirales.f__Podoviridae.g__T7likevirus,0.0010348270891380991,0.0003065821273520817
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Roseolovirus,0.0004911343794823561,0.0019393864018718912
k__Viruses.f__Adenoviridae.g__Aviadenovirus,0.0011884852887078575,0.0008870469570422318
k__Viruses.f__Iridoviridae.g__Ranavirus,0.0005475176508374535,0.0012368568789395027
k__Viruses.f__Closteroviridae.g__Ampelovirus,0.00035131754131104457,0.0005939050674151675
k__Viruses.f__Orthomyxoviridae.g__Isavirus,0.00011431326672766991,0.0007876900931192712
k__Viruses.f__Poxviridae.g__Orthopoxvirus,0.00038396256911992784,0.01053437078806174
k__Viruses.f__Papillomaviridae.g__Gammapapillomavirus,0.00025780952870438334,0.0
k__Viruses.f__Phycodnaviridae.g__Prymnesiovirus,0.0006265961856858736,0.0007383380274108417
k__Viruses.f__Bunyaviridae.g__Hantavirus,0.00030142247579312395,0.0007970619649608426
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Senecavirus,0.0007437652012296215,0.0019540827763566025
k__Viruses.o__Caudovirales.f__Siphoviridae.g__L5likevirus,0.0004538353662488824,0.0009556667632149127
k__Viruses.o__Picornavirales.f__Dicistroviridae.g__Cripavirus,0.00036287030300430074,0.0011549661952271965
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Tunalikevirus,0.0002467918915331191,0.0
k__Viruses.f__Hytrosaviridae.g__Muscavirus,0.0007283899491527826,0.005571769194165799
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Macavirus,0.0003456445129253541,0.0012128525630301305
k__Viruses.f__Closteroviridae.g__Crinivirus,0.0005132281109310395,0.00034379043445112103
k__Viruses.f__Papillomaviridae.g__Lambdapapillomavirus,0.0006406927433878397,0.0018035883266567065
k__Viruses.f__Papillomaviridae.g__Alphapapillomavirus,0.06456502575934876,0.027681513944254485
k__Viruses.f__Partitiviridae.g__Alphapartitivirus,0.0005554099278424897,0.0010494072238575005
k__Viruses.f__Mimiviridae.g__Mimivirus,0.000342497488248001,0.0012170222218759767
k__Viruses.o__Herpesvirales.f__Malacoherpesviridae.g__Ostreavirus,0.00039561514481883074,0.0006797297120652984
k__Viruses.o__Tymovirales.f__Alphaflexiviridae.g__Potexvirus,0.001143891217745429,0.0013244988615905486
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Sfi21dtunalikevirus,0.0004450469049630339,0.0
k__Viruses.f__Retroviridae.g__Gammaretrovirus,0.0004470124160952868,0.001700227269210732
k__Viruses.f__Circoviridae.g__Circovirus,0.0005046180172492214,0.0005561165559250709
k__Viruses.o__Tymovirales.f__Betaflexiviridae.g__Foveavirus,6.884541779974553e-05,0.0001345994844608725
k__Viruses.o__Picornavirales.f__Secoviridae.g__Nepovirus,0.001397905925880518,0.0011311832068728557
k__Viruses.o__Picornavirales.f__Iflaviridae.g__Iflavirus,0.0006409446798635958,0.0006497173369917779
k__Viruses.f__Iridoviridae.g__Iridovirus,0.0003396080788586326,0.002443915146867465
k__Viruses.f__Flaviviridae.g__Flavivirus,0.0002595796436280688,0.0005748263373857534
k__Viruses.f__Astroviridae.g__Mamastrovirus,0.001108293192712028,0.0015384954943687215
k__Viruses.f__Virgaviridae.g__Pecluvirus,0.0006148794088928851,0.0
k__Viruses.g__Bacilladnavirus,0.0003280338158592476,0.001172676066219612
k__Viruses.f__Bromoviridae.g__Cucumovirus,0.00032939583953923025,0.0014461779070152562
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Lymphocryptovirus,0.00020554304829474478,0.00016131961259079904
k__Viruses.f__Nimaviridae.g__Whispovirus,0.0006321120467352902,0.00044534439255212223
k__Viruses.f__Hytrosaviridae.g__Glossinavirus,0.001573914699923017,0.000578131042667889
k__Viruses.f__Virgaviridae.g__Hordeivirus,0.0008340215658185804,0.0003427244582043342
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Skunalikevirus,0.0006516209940684571,0.00034964428540974627
k__Viruses.o__Caudovirales.f__Myoviridae.g__Cp220likevirus,0.00010788471854678738,0.0017761521137099239
k__Viruses.o__Caudovirales.f__Myoviridae.g__Phikzlikevirus,0.00034089195700456214,0.0002637166296919437
k__Viruses.f__Endornaviridae.g__Endornavirus,0.0007612377970179689,0.0
k__Viruses.f__Orthomyxoviridae.g__Influenzavirus_C,0.0005411968190486257,0.0
k__Viruses.f__Poxviridae.g__Leporipoxvirus,0.0003091339735734076,0.0
k__Viruses.o__Caudovirales.f__Podoviridae.g__Phi29likevirus,0.00026619672413146135,0.0
k__Viruses.f__Caulimoviridae.g__Cavemovirus,0.00012693428377331413,0.0
