,tissue,blood
k__Viruses.f__Hytrosaviridae.g__Muscavirus,0.00076678414679526,0.0023565224795640384
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Macavirus,0.0006598351238005265,0.0
k__Viruses.f__Closteroviridae.g__Crinivirus,0.0002634993371667657,0.0
k__Viruses.f__Papillomaviridae.g__Lambdapapillomavirus,0.0003863935736443216,0.0011108284301766145
k__Viruses.f__Papillomaviridae.g__Alphapapillomavirus,0.0009959810399627095,0.00045763894271761747
k__Viruses.f__Partitiviridae.g__Alphapartitivirus,0.000978134679166835,0.0016133916164477765
k__Viruses.f__Mimiviridae.g__Mimivirus,0.0006828609066085494,0.0
k__Viruses.o__Herpesvirales.f__Malacoherpesviridae.g__Ostreavirus,0.0003578790235778683,0.0019891773784322577
k__Viruses.o__Tymovirales.f__Alphaflexiviridae.g__Potexvirus,0.0009890414971423166,0.0008783534852791913
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Sfi21dtunalikevirus,0.00032213853586196523,0.0010756921668024636
k__Viruses.f__Retroviridae.g__Gammaretrovirus,0.0004186986833752149,0.0004212328767123288
k__Viruses.f__Circoviridae.g__Circovirus,0.0003792860365011813,0.0
k__Viruses.o__Tymovirales.f__Betaflexiviridae.g__Foveavirus,0.0002225510865452539,0.0
k__Viruses.o__Picornavirales.f__Secoviridae.g__Nepovirus,0.000365168034005778,0.0006208528313791482
k__Viruses.o__Picornavirales.f__Iflaviridae.g__Iflavirus,0.0010907047675815659,0.001008196721311473
k__Viruses.f__Iridoviridae.g__Iridovirus,0.0005333100321033737,0.0
k__Viruses.f__Flaviviridae.g__Flavivirus,0.0015107409324432827,0.0
k__Viruses.f__Astroviridae.g__Mamastrovirus,0.00046589494791500924,0.0
k__Viruses.f__Virgaviridae.g__Pecluvirus,0.00015141117213592133,0.0
k__Viruses.g__Bacilladnavirus,0.000266346660099614,0.0
k__Viruses.f__Bromoviridae.g__Cucumovirus,0.0007920518113924454,0.0006270568938488042
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Lymphocryptovirus,0.0008984132307425078,0.0
k__Viruses.f__Nimaviridae.g__Whispovirus,0.00016585593932799052,0.000548353909465019
k__Viruses.f__Hytrosaviridae.g__Glossinavirus,0.0006834972950949388,0.0
k__Viruses.f__Virgaviridae.g__Hordeivirus,0.0003800381649485132,0.0010737684452085104
