,tissue,blood
k__Viruses.f__Baculoviridae.g__Betabaculovirus,0.0005846787551588573,0.0004884030769698724
k__Viruses.f__Arenaviridae.g__Arenavirus,0.0006831410968977325,0.0010056597457158971
k__Viruses.o__Caudovirales.f__Myoviridae.g__P100virus,0.00029963880268813527,0.0
k__Viruses.o__Caudovirales.f__Myoviridae.g__Spounalikevirus,0.0003915102524229624,0.0007634042351868787
k__Viruses.f__Partitiviridae.g__Betapartitivirus,0.0006385238770296672,0.00017823584599441312
k__Viruses.f__Reoviridae.g__Cypovirus,0.0002470610747712338,0.00048183690687293235
k__Viruses.o__Tymovirales.f__Betaflexiviridae.g__Carlavirus,0.0004453977931606742,0.00022550823003534542
k__Viruses.o__Nidovirales.f__Coronaviridae.g__Alphacoronavirus,0.00038225087776214654,0.00010076254582443018
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Iltovirus,0.00014580028630586405,0.0009393239340178437
k__Viruses.f__Bromoviridae.g__Bromovirus,0.0009454689264852898,0.00043899276463267323
k__Viruses.f__Closteroviridae.g__Closterovirus,0.00012145975680469102,0.00042657511998963303
k__Viruses.o__Caudovirales.f__Myoviridae.g__Viunalikevirus,0.0007856647720932331,9.634218446329968e-05
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Phicbklikevirus,0.00014606058535294534,8.242531462345273e-06
k__Viruses.f__Fuselloviridae.g__Alphafusellovirus,0.0001664564510309881,0.00024354200051714556
k__Viruses.f__Bunyaviridae.g__Orthobunyavirus,0.00025362496101123916,0.00023816061602672714
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Sapelovirus,0.0004980922572353962,0.0005772160791806441
k__Viruses.f__Bunyaviridae.g__Tospovirus,0.00036712596193826477,0.000961815297919434
k__Viruses.f__Mimiviridae.g__Cafeteriavirus,0.00042261222211212107,0.000822652991595807
k__Viruses.f__Potyviridae.g__Potyvirus,0.0010799197905259367,0.0008602458667769862
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Muromegalovirus,0.00044845041882600955,0.00029047863426578366
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Salivirus,0.0002131384810605821,0.0004160840504110768
k__Viruses.o__Caudovirales.f__Podoviridae.g__N4likevirus,0.0003437443047107288,0.0
k__Viruses.f__Retroviridae.g__Lentivirus,0.00023832998130611592,0.0006019731285425498
k__Viruses.o__Picornavirales.f__Secoviridae.g__Fabavirus,0.0008015215100948581,0.00019426860358956344
k__Viruses.f__Polydnaviridae.g__Bracovirus,0.0008833137587299615,0.0019340542583730811
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Rhadinovirus,0.0003622503196010499,0.00018237766440345056
k__Viruses.f__Luteoviridae.g__Polerovirus,0.000177501585871293,0.0007971664139773963
k__Viruses.f__Flaviviridae.g__Pestivirus,0.0009821004238664052,0.0005656290568941384
k__Viruses.f__Poxviridae.g__Betaentomopoxvirus,0.0009556119093289406,0.0007304504414116107
k__Viruses.o__Herpesvirales.f__Alloherpesviridae.g__Cyprinivirus,0.0009202133152381964,0.00033579384926175627
k__Viruses.o__Mononegavirales.f__Nyamiviridae.g__Nyavirus,0.000506264842769153,8.899514573753131e-05
k__Viruses.f__Retroviridae.g__Betaretrovirus,0.00048266990790506463,0.0005032412285877525
k__Viruses.f__Microviridae.g__Microvirus,0.0008553078786731958,8.738186023250355e-05
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Andromedalikevirus,0.0009452786033294427,0.00019183935426078256
k__Viruses.f__Iridoviridae.g__Lymphocystivirus,0.0007862297755145083,0.0001448934873355281
k__Viruses.f__Caliciviridae.g__Vesivirus,0.00044898452471755633,0.0002778308768569852
k__Viruses.f__Poxviridae.g__Avipoxvirus,0.0005189995504974356,0.0006021908213725279
k__Viruses.o__Mononegavirales.f__Paramyxoviridae.g__Rubulavirus,0.00043551652876679396,6.717503054962012e-05
k__Viruses.f__Chrysoviridae.g__Chrysovirus,0.00019140661670282247,0.0012995069171166437
k__Viruses.g__Emaravirus,0.00042004026127080143,0.00021848758024906989
k__Viruses.f__Astroviridae.g__Avastrovirus,0.0004926147512457289,8.049494539726448e-05
k__Viruses.o__Picornavirales.f__Secoviridae.g__Cheravirus,0.00016842532122599962,0.0003421265762459258
k__Viruses.o__Ligamenvirales.f__Rudiviridae.g__Rudivirus,0.00015364356150141762,0.0006416407218171064
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Varicellovirus,0.000698957968906523,9.875065320307338e-05
k__Viruses.f__Polyomaviridae.g__Polyomavirus,0.0008837781697183758,8.317876188268024e-05
k__Viruses.o__Herpesvirales.f__Alloherpesviridae.g__Batrachovirus,0.0002732573362680195,0.0005197469552305077
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Enterovirus,0.0003700726998618162,0.0002013256992412689
k__Viruses.o__Picornavirales.f__Secoviridae.g__Waikavirus,0.000627007242632837,0.0006747112653761616
k__Viruses.o__Caudovirales.f__Myoviridae.g__T4likevirus,0.0015123509348729533,0.001166891823551949
k__Viruses.f__Poxviridae.g__Yatapoxvirus,0.0009383131059747063,0.0005179880109762604
k__Viruses.f__Adenoviridae.g__Mastadenovirus,0.00036528334565664555,0.00081420932166852
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Cytomegalovirus,0.0005556827500584618,0.00027553351012505093
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Kobuvirus,0.00040680645605717077,0.0002837771497847667
k__Viruses.o__Caudovirales.f__Podoviridae.g__T7likevirus,0.00040300645327627797,0.0
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Roseolovirus,0.0006338820889212471,0.0
k__Viruses.f__Adenoviridae.g__Aviadenovirus,0.0004751056496473146,0.00019542206971943774
k__Viruses.f__Iridoviridae.g__Ranavirus,0.0005765180104871238,0.00010342552146596833
k__Viruses.f__Closteroviridae.g__Ampelovirus,0.0002900319697287366,0.0010335132730462473
k__Viruses.f__Orthomyxoviridae.g__Isavirus,0.0007426379471973953,0.0012361376750715306
k__Viruses.f__Poxviridae.g__Orthopoxvirus,0.00034594922161308695,0.0013535765677996734
k__Viruses.f__Papillomaviridae.g__Gammapapillomavirus,0.000380956068212536,0.0007161689490001468
k__Viruses.f__Phycodnaviridae.g__Prymnesiovirus,0.0012305961141174803,0.0004181397311988331
k__Viruses.f__Bunyaviridae.g__Hantavirus,0.00035789986319165754,0.00016790453780680362
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Senecavirus,0.00030660447859425286,0.00034247723151410893
k__Viruses.o__Caudovirales.f__Siphoviridae.g__L5likevirus,0.0005839037059876773,0.00017430793349210177
k__Viruses.o__Picornavirales.f__Dicistroviridae.g__Cripavirus,0.000230258350124169,0.00083979241611149
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Tunalikevirus,0.0005059351183442487,0.00016135291747211588
k__Viruses.f__Hytrosaviridae.g__Muscavirus,0.0010831116845272082,0.0008621760856419741
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Macavirus,0.0007103532087734174,0.0008807456821658349
k__Viruses.f__Closteroviridae.g__Crinivirus,0.0007082855148802777,0.00032366971624999097
k__Viruses.f__Papillomaviridae.g__Lambdapapillomavirus,0.00037994684884313325,0.0008561547760099614
k__Viruses.f__Papillomaviridae.g__Alphapapillomavirus,0.008540651375010828,0.001788420276451237
k__Viruses.f__Partitiviridae.g__Alphapartitivirus,0.00043367647474294594,0.0002541528209178617
k__Viruses.f__Mimiviridae.g__Mimivirus,0.00035897881448595446,0.00017464412804752406
k__Viruses.o__Herpesvirales.f__Malacoherpesviridae.g__Ostreavirus,0.00019116184597969702,0.0
k__Viruses.o__Tymovirales.f__Alphaflexiviridae.g__Potexvirus,0.0010717375962968323,0.0008291786446676822
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Sfi21dtunalikevirus,0.0002830533463904428,0.0
k__Viruses.f__Retroviridae.g__Gammaretrovirus,0.001394407121178993,0.0016103006664997194
k__Viruses.f__Circoviridae.g__Circovirus,0.00033311962253722017,0.00018377215220015264
k__Viruses.o__Tymovirales.f__Betaflexiviridae.g__Foveavirus,0.00024611422014180466,0.000215533499263792
k__Viruses.o__Picornavirales.f__Secoviridae.g__Nepovirus,0.00046786809803632556,0.0004652189370732312
k__Viruses.o__Picornavirales.f__Iflaviridae.g__Iflavirus,0.00047912264239916756,0.00017666205081659885
k__Viruses.f__Iridoviridae.g__Iridovirus,0.0002753077741498154,0.0008311522047387322
k__Viruses.f__Flaviviridae.g__Flavivirus,0.00029767183631923674,0.0002114572539767289
k__Viruses.f__Astroviridae.g__Mamastrovirus,0.0004521268787524397,0.000976943272378925
k__Viruses.f__Virgaviridae.g__Pecluvirus,0.00011939176068811903,7.312224816234523e-05
k__Viruses.g__Bacilladnavirus,0.0003595088943535663,0.0002982322883636555
k__Viruses.f__Bromoviridae.g__Cucumovirus,0.0006437274022051341,0.0004714943522995642
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Lymphocryptovirus,0.00027511883203532495,0.0009547904735231952
